"name","group","D2A_Ranked","D2B_Ranked","D3B_Ranked","D4A_Ranked","NatWalkInd"
"County_id5","State_id8",9.247549019607844,10.54656862745098,15.443627450980392,11.855392156862745,12.398692810495099
"County_id5","State_id9",12.244755244755245,13.076923076923077,6.013986013986014,3.832167832167832,7.502331002482517
"County_id5","State_id10",11.932835820895523,11.164179104477611,7.791044776119403,5.223880597014926,8.187810945067163
"County_id5","State_id12",12.100917431192661,12.229357798165138,10.082568807339449,8.394495412844037,10.214067278321101
"County_id5","State_id13",13.555555555555555,10.0,5.0,1.0,5.925925925111112
"County_id5","State_id15",10.5,1.0,2.0,1.0,2.9166666665
"County_id5","State_id16",11.633333333333333,11.6,9.466666666666667,1.0,7.361111111166666
"County_id5","State_id17",8.533333333333333,10.0,7.133333333333334,1.0,5.799999999933333
"County_id5","State_id18",10.728813559322035,8.88135593220339,8.779661016949152,1.0,6.528248587745763
"County_id5","State_id19",13.2,12.133333333333333,3.3333333333333335,1.0,5.666666666599999
"County_id5","State_id20",11.125,7.875,7.8125,1.0,6.1041666669375
"County_id5","State_id21",10.384615384615385,10.384615384615385,5.769230769230769,1.0,5.717948718230769
"County_id5","State_id22",11.595238095238095,12.904761904761905,6.738095238095238,1.0,6.662698412785714
"County_id5","State_id23",12.018779342723004,13.009389671361502,8.807511737089202,8.338028169014084,9.886541470976525
"County_id5","State_id24",10.30812854442344,10.482041587901701,11.589792060491494,9.947069943289225,10.643982356550096
"County_id5","State_id25",10.51025641025641,11.028205128205128,11.974358974358974,11.85897435897436,11.53418803431795
"County_id5","State_id26",10.947368421052632,9.986842105263158,4.5,1.0,5.322368421013158
"County_id5","State_id27",12.107142857142858,11.535714285714286,3.9285714285714284,1.0,5.583333333214285
"County_id5","State_id28",7.214285714285714,6.214285714285714,2.0,1.0,3.2380952381428574
"County_id5","State_id29",13.857142857142858,12.857142857142858,3.142857142857143,1.0,5.833333333285714
"County_id5","State_id30",10.5,8.75,5.125,1.0,5.25
"County_id5","State_id31",11.0,15.0,1.0,1.0,5.0
"County_id5","State_id32",9.84375,10.21875,5.90625,3.375,6.4375
"County_id5","State_id33",12.542372881355933,13.338983050847459,6.084745762711864,1.2033898305084745,6.742937853033899
"County_id5","State_id34",11.265232974910393,11.494623655913978,10.605734767025089,7.455197132616488,9.813620071569892
"County_id5","State_id35",12.903846153846153,10.711538461538462,10.903846153846153,1.0,7.903846154038462
"County_id5","State_id36",7.442807625649913,7.720970537261699,12.811091854419411,18.33102253032929,12.908001155389082
"County_id5","State_id37",11.454545454545455,10.181818181818182,4.090909090909091,1.0,5.303030303
"County_id5","State_id38",10.625,8.5,2.25,1.0,4.270833333375
"County_id5","State_id39",12.863636363636363,10.818181818181818,7.2727272727272725,1.0,6.704545454659091
"County_id5","State_id40",10.583333333333334,10.333333333333334,2.75,1.0,4.736111111416666
"County_id5","State_id41",12.161290322580646,13.285714285714286,10.465437788018432,9.7926267281106,10.993855606672811
"County_id5","State_id42",10.454545454545455,12.590909090909092,8.333333333333334,1.0,6.952020202075758
"County_id5","State_id44",11.919354838709678,13.016129032258064,11.403225806451612,10.306451612903226,11.392473118064515
"County_id5","State_id45",13.7,8.2,5.4,1.0,5.7833333334
"County_id5","State_id46",11.764705882352942,11.294117647058824,9.411764705882353,1.0,7.313725490647059
"County_id5","State_id47",9.0,10.384615384615385,3.8461538461538463,1.0,4.8461538463076925
"County_id5","State_id48",11.865384615384615,10.634615384615385,6.8076923076923075,1.0,6.352564102557692
"County_id5","State_id49",12.155844155844155,11.285714285714286,9.779220779220779,1.0,7.499999999857143
"County_id5","State_id50",13.538461538461538,13.461538461538462,4.461538461538462,3.9615384615384617,7.307692307461538
"County_id5","State_id51",11.2,11.066666666666666,5.533333333333333,4.2,6.9555555555333335
"County_id5","State_id53",9.313868613138686,9.481751824817518,10.255474452554745,11.795620437956204,10.482968369905109
"County_id5","State_id54",9.470588235294118,10.823529411764707,3.588235294117647,1.0,4.911764706117647
"County_id5","State_id55",12.3,12.4,4.925,1.0,6.0916666666
"County_id5","State_id56",14.0,11.76,8.12,1.0,7.33333333348
"County_id5","State_id72",1.0,1.0,10.71111111111111,1.0,4.237037037044444
"County_id6","State_id35",11.428571428571429,9.19047619047619,5.285714285714286,1.0,5.5317460317142855
"County_id7","State_id1",11.266666666666667,10.666666666666666,3.1333333333333333,1.0,5.033333333333333
"County_id7","State_id4",9.755555555555556,9.466666666666667,5.7555555555555555,1.0,5.455555555444445
"County_id7","State_id5",10.81159420289855,11.601449275362318,7.659420289855072,1.0,6.621980676311594
"County_id7","State_id6",10.451282051282051,10.179487179487179,9.37948717948718,1.4820512820512821,7.058974358871795
"County_id7","State_id8",11.0,15.2,3.4,1.0,5.833333333400001
"County_id7","State_id9",11.932773109243698,12.268907563025211,6.6722689075630255,7.915966386554622,8.896358543428573
"County_id7","State_id12",10.5,10.5,4.722222222222222,1.0,5.407407407555556
"County_id7","State_id13",8.5,7.75,1.25,1.0,3.4583333332499997
"County_id7","State_id15",11.214285714285714,10.607142857142858,6.267857142857143,1.0,6.059523809517857
"County_id7","State_id16",12.571428571428571,13.142857142857142,3.5714285714285716,1.0,5.809523810142857
"County_id7","State_id17",9.333333333333334,10.185185185185185,8.518518518518519,1.0,6.4259259258888894
"County_id7","State_id18",13.909090909090908,10.454545454545455,4.7272727272727275,1.0,5.969696970090909
"County_id7","State_id19",11.5,10.571428571428571,5.214285714285714,1.0,5.749999999928571
"County_id7","State_id20",15.5,14.166666666666666,3.1666666666666665,1.0,6.333333333500001
"County_id7","State_id21",9.375,9.75,2.5,1.0,4.354166666625
"County_id7","State_id22",9.823529411764707,7.705882352941177,2.9411764705882355,1.0,4.235294117647059
"County_id7","State_id23",12.26923076923077,12.961538461538462,2.8846153846153846,1.0,5.5
"County_id7","State_id25",14.380952380952381,12.619047619047619,9.142857142857142,10.0,10.88095238190476
"County_id7","State_id26",11.0,10.147058823529411,7.323529411764706,1.0,6.299019608117647
"County_id7","State_id27",11.909090909090908,11.030303030303031,5.0606060606060606,1.0,5.843434343484848
"County_id7","State_id28",9.764705882352942,10.411764705882353,4.352941176470588,1.0,5.147058823764706
"County_id7","State_id29",12.958333333333334,10.0,6.75,1.0,6.4097222225
"County_id7","State_id30",13.25,15.75,3.5,1.0,6.333333333
"County_id7","State_id31",14.0,15.0,1.0,1.0,5.5
"County_id7","State_id32",11.675675675675675,9.756756756756756,6.945945945945946,1.0,6.220720720702703
"County_id7","State_id33",13.166666666666666,12.5,5.611111111111111,1.0,6.481481481416667
"County_id7","State_id34",10.837696335078535,10.992146596858639,13.866492146596858,13.68324607329843,12.821553228578535
"County_id7","State_id35",10.5625,11.4375,9.3125,1.0,7.104166666875
"County_id7","State_id36",10.553921568627452,8.843137254901961,10.127450980392156,1.4607843137254901,7.095588235308823
"County_id7","State_id37",11.789473684210526,9.368421052631579,3.5789473684210527,1.0,5.052631579
"County_id7","State_id38",19.0,17.0,2.0,1.0,7.0
"County_id7","State_id39",11.02127659574468,10.117021276595745,6.840425531914893,1.0,6.136524822617021
"County_id7","State_id40",15.285714285714286,8.857142857142858,3.2857142857142856,1.0,5.452380952571429
"County_id7","State_id41",13.842105263157896,13.026315789473685,8.868421052631579,8.921052631578947,10.407894736868421
"County_id7","State_id42",10.738805970149254,10.962686567164178,9.559701492537313,6.7835820895522385,9.064676616820895
"County_id7","State_id44",11.138276553106213,11.278557114228457,15.442885771543086,14.278557114228457,13.643286573178356
"County_id7","State_id45",10.128,10.12,7.328,1.576,6.3426666667600005
"County_id7","State_id46",14.5,12.5,3.5,1.0,6.0
"County_id7","State_id47",7.125,8.25,3.0,1.0,3.895833333375
"County_id7","State_id48",10.473684210526315,11.31578947368421,9.736842105263158,1.0,7.2105263159473685
"County_id7","State_id49",14.142857142857142,12.928571428571429,6.571428571428571,1.0,7.0357142852142855
"County_id7","State_id50",12.98,13.27,8.52,10.37,10.67166666683
"County_id7","State_id51",9.222222222222221,7.666666666666667,2.3333333333333335,1.0,3.925925925777778
"County_id7","State_id53",12.745454545454546,9.981818181818182,8.818181818181818,10.436363636363636,10.206060606145455
"County_id7","State_id54",10.692307692307692,9.923076923076923,2.923076923076923,1.0,4.743589743538461
"County_id7","State_id55",11.357142857142858,15.214285714285714,3.5,1.0,5.928571428785714
"County_id7","State_id56",12.2,12.266666666666667,6.733333333333333,1.0,6.6555555558
"County_id7","State_id72",1.0,1.0,7.0,1.0,3.0
"County_id9","State_id1",9.085714285714285,9.82857142857143,3.5428571428571427,1.0,4.666666666657142
"County_id9","State_id4",9.10344827586207,8.413793103448276,7.344827586206897,1.0,5.701149425310345
"County_id9","State_id5",11.826086956521738,12.782608695652174,6.0,1.0,6.434782608391304
"County_id9","State_id6",10.966666666666667,14.466666666666667,3.7,2.7333333333333334,6.383333333433333
"County_id9","State_id8",14.0,14.0,2.0,1.0,5.66666666675
"County_id9","State_id9",10.428343949044587,10.60031847133758,10.476114649681529,12.686305732484076,11.225583864073247
"County_id9","State_id12",10.0062893081761,11.50943396226415,10.352201257861635,9.022012578616351,10.044025157119497
"County_id9","State_id13",9.741935483870968,9.096774193548388,7.838709677419355,1.0,6.086021505290322
"County_id9","State_id15",11.116504854368932,11.223300970873787,7.941747572815534,1.0,6.703883495281553
"County_id9","State_id16",12.666666666666666,10.11111111111111,4.666666666666667,1.0,5.685185185444444
"County_id9","State_id17",13.166666666666666,8.166666666666666,6.5,1.0,6.0555555561666665
"County_id9","State_id18",11.916666666666666,10.583333333333334,9.166666666666666,1.0,7.138888889083333
"County_id9","State_id19",10.88888888888889,8.777777777777779,3.6666666666666665,1.0,4.833333333222223
"County_id9","State_id20",12.9,10.333333333333334,9.966666666666667,1.0,7.5277777777
"County_id9","State_id21",10.088235294117647,9.294117647058824,5.4411764705882355,1.0,5.377450980235294
"County_id9","State_id22",10.84375,9.5,4.46875,1.0,5.21354166653125
"County_id9","State_id23",12.54,14.04,4.2,1.0,6.16333333328
"County_id9","State_id24",9.022222222222222,11.466666666666667,6.222222222222222,1.3333333333333333,5.9333333332222224
"County_id9","State_id25",10.33882783882784,11.417582417582418,13.045787545787546,12.518315018315018,12.147435897435898
"County_id9","State_id26",10.695652173913043,12.434782608695652,4.434782608695652,1.0,5.66666666673913
"County_id9","State_id27",12.107142857142858,8.928571428571429,6.642857142857143,1.4285714285714286,6.196428571357143
"County_id9","State_id28",9.142857142857142,8.285714285714286,1.5714285714285714,1.0,3.7619047618571426
"County_id9","State_id29",10.89655172413793,10.655172413793103,5.448275862068965,1.0,5.741379310172413
"County_id9","State_id30",11.454545454545455,14.636363636363637,4.181818181818182,1.0,6.075757575454546
"County_id9","State_id31",17.0,19.0,1.0,1.0,6.666666667
"County_id9","State_id32",15.0,6.5,1.0,1.0,4.25
"County_id9","State_id33",13.114285714285714,14.32857142857143,5.3428571428571425,3.9571428571428573,7.673809523828571
"County_id9","State_id34",12.12087912087912,12.10989010989011,12.098901098901099,9.340659340659341,11.184981685307692
"County_id9","State_id35",12.125,9.025,11.95,1.0,7.841666666499999
"County_id9","State_id36",10.75,10.975,4.875,1.8125,5.8499999999375
"County_id9","State_id37",8.681818181818182,10.5,4.045454545454546,1.0,4.878787878863637
"County_id9","State_id38",12.142857142857142,10.857142857142858,4.142857142857143,1.0,5.547619047142858
"County_id9","State_id39",10.166666666666666,11.395833333333334,7.666666666666667,5.541666666666667,7.996527778
"County_id9","State_id40",16.22222222222222,12.5,9.277777777777779,1.0,8.212962962722223
"County_id9","State_id41",11.25,12.583333333333334,6.305555555555555,5.833333333333333,8.018518518333332
"County_id9","State_id42",10.928571428571429,11.833333333333334,5.428571428571429,1.0,5.936507936523809
"County_id9","State_id44",12.340425531914894,12.595744680851064,7.702127659574468,5.712765957446808,8.627659574340425
"County_id9","State_id45",13.0,10.058823529411764,4.235294117647059,1.0,5.588235294176471
"County_id9","State_id46",14.2,17.0,2.4,1.0,6.333333333400001
"County_id9","State_id47",9.23076923076923,10.012820512820513,6.987179487179487,1.0,5.869658119692308
"County_id9","State_id48",10.88888888888889,8.88888888888889,5.111111111111111,1.0,5.3333333337777775
"County_id9","State_id49",20.0,19.0,1.0,1.0,7.166666667
"County_id9","State_id50",10.333333333333334,16.0,1.8333333333333333,3.0,5.999999999666667
"County_id9","State_id51",10.714285714285714,8.523809523809524,4.857142857142857,4.809523809523809,6.428571428904762
"County_id9","State_id53",10.127272727272727,10.363636363636363,7.163636363636364,8.50909090909091,8.639393939436363
"County_id9","State_id54",9.636363636363637,8.454545454545455,7.863636363636363,1.0,5.969696969863636
"County_id9","State_id55",11.69186046511628,10.0,9.982558139534884,1.0,7.276162790686047
"County_id9","State_id56",13.818181818181818,13.090909090909092,5.2727272727272725,2.090909090909091,6.939393939636363
"County_id9","State_id72",1.0,1.0,8.2,1.0,3.4
"County_id10","State_id60",1.0,1.0,1.0,1.0,1.0
"County_id10","State_id66",1.0,1.0,1.0,1.0,1.0
"County_id10","State_id78",1.0,1.0,10.604651162790697,1.0,4.2015503875813955
"County_id11","State_id1",9.285714285714286,9.428571428571429,1.5714285714285714,1.0,3.9761904762857143
"County_id11","State_id4",7.75,5.0,4.0,1.0,3.79166666675
"County_id11","State_id5",13.166666666666666,9.333333333333334,3.5,1.0,5.249999999916667
"County_id11","State_id6",12.6,9.3,8.0,1.0,6.65000000075
"County_id11","State_id8",9.4,9.2,6.2,3.6,6.3666666666
"County_id11","State_id9",11.101063829787234,12.696808510638299,7.50531914893617,8.23936170212766,9.214539006898937
"County_id11","State_id12",10.609574468085107,12.26063829787234,13.201063829787234,12.701063829787234,12.445744680714894
"County_id11","State_id13",12.714285714285714,11.285714285714286,2.142857142857143,1.0,5.047619047714286
"County_id11","State_id16",12.666666666666666,8.666666666666666,5.4,1.0,5.6888888891
"County_id11","State_id17",11.108108108108109,10.08108108108108,5.324324324324325,1.0,5.639639639513514
"County_id11","State_id18",11.486486486486486,10.054054054054054,7.837837837837838,1.0,6.536036035972973
"County_id11","State_id19",11.619047619047619,12.428571428571429,4.571428571428571,1.0,5.865079365285714
"County_id11","State_id20",9.4375,9.0625,8.875,1.0,6.375000000125
"County_id11","State_id21",8.666666666666666,8.444444444444445,2.0,1.0,3.851851851888889
"County_id11","State_id22",9.434782608695652,8.91304347826087,4.565217391304348,1.0,4.913043478086957
"County_id11","State_id23",12.029126213592233,13.990291262135923,6.543689320388349,1.0,6.851132686145631
"County_id11","State_id24",12.608695652173912,11.73913043478261,4.391304347826087,1.0,5.855072463826088
"County_id11","State_id25",11.403225806451612,11.725806451612904,5.887096774193548,6.532258064516129,7.9946236557580646
"County_id11","State_id26",7.894736842105263,9.789473684210526,3.0,1.0,4.280701754315789
"County_id11","State_id27",14.333333333333334,14.0,4.833333333333333,1.0,6.666666666833334
"County_id11","State_id28",10.714285714285714,10.785714285714286,5.785714285714286,1.0,5.845238095428571
"County_id11","State_id29",12.416666666666666,9.666666666666666,5.083333333333333,1.0,5.708333333083334
"County_id11","State_id30",11.0,16.0,1.0,1.0,5.166666667
"County_id11","State_id31",15.571428571428571,11.571428571428571,3.4285714285714284,1.0,6.0
"County_id11","State_id32",12.5,10.5,1.0,1.0,4.5
"County_id11","State_id33",10.874074074074073,11.351851851851851,10.496296296296297,1.325925925925926,7.645061728351852
"County_id11","State_id34",11.46,9.9,8.07,7.37,8.70666666658
"County_id11","State_id35",16.0,16.5,3.5,1.0,6.916666666499999
"County_id11","State_id36",10.447368421052632,9.131578947368421,6.052631578947368,7.394736842105263,7.745614034894737
"County_id11","State_id37",13.75,14.75,4.5625,1.0,6.6041666665625
"County_id11","State_id38",15.75,12.25,3.25,1.0,6.08333333325
"County_id11","State_id39",12.536585365853659,10.317073170731707,7.2439024390243905,1.0,6.556910568975609
"County_id11","State_id40",12.75,11.166666666666666,4.833333333333333,1.0,5.9305555554166665
"County_id11","State_id41",11.3125,11.34375,8.390625,8.140625,9.286458333125
"County_id11","State_id42",11.471698113207546,11.075471698113208,11.445283018867924,1.0,7.906289308215095
"County_id11","State_id45",11.7,10.5,4.15,1.0,5.4166666665
"County_id11","State_id46",12.666666666666666,11.761904761904763,7.619047619047619,1.0,6.944444444857143
"County_id11","State_id47",10.963636363636363,10.0,7.890909090909091,1.0,6.457575757781818
"County_id11","State_id48",9.333333333333334,8.333333333333334,6.0,1.0,5.277777777666667
"County_id11","State_id49",11.30967741935484,13.180645161290322,11.625806451612902,10.651612903225807,11.507526881690321
"County_id11","State_id50",12.35135135135135,11.891891891891891,5.297297297297297,6.594594594594595,8.004504504513514
"County_id11","State_id51",9.166666666666666,11.666666666666666,2.75,1.0,4.7222222225
"County_id11","State_id53",9.742857142857142,10.989285714285714,12.103571428571428,9.278571428571428,10.582738095314285
"County_id11","State_id54",12.74390243902439,11.634146341463415,11.451219512195122,1.0,8.21341463385366
"County_id11","State_id55",11.538461538461538,11.846153846153847,2.3846153846153846,1.0,5.025641025461539
"County_id11","State_id56",13.4,12.0,2.0,1.0,5.2333333334
"County_id11","State_id72",1.0,1.0,9.045454545454545,1.0,3.681818181772727
"County_id12","State_id4",10.136363636363637,8.454545454545455,3.6818181818181817,1.0,4.659090909454545
"County_id13","State_id1",11.526315789473685,9.368421052631579,3.4210526315789473,1.0,4.956140350736843
"County_id13","State_id2",16.333333333333332,14.0,1.0,1.0,5.722222221999999
"County_id13","State_id4",9.276646706586826,9.766067864271458,13.992415169660678,10.45748502994012,11.323752494896608
"County_id13","State_id5",13.2,8.4,1.8,1.0,4.5333333332
"County_id13","State_id6",9.894819466248038,11.56043956043956,13.342229199372056,10.406593406593407,11.492150706521194
"County_id13","State_id8",11.325,12.485,12.475,12.67,12.349999999920001
"County_id13","State_id9",10.53061224489796,11.704081632653061,5.622448979591836,3.4081632653061225,6.715986394591837
"County_id13","State_id12",11.2,8.9,3.7,1.0,4.916666666899999
"County_id13","State_id13",11.647058823529411,9.882352941176471,6.117647058823529,1.0,5.960784313617647
"County_id13","State_id16",15.615384615384615,16.076923076923077,6.076923076923077,8.615384615384615,10.179487179692309
"County_id13","State_id17",9.2,11.8,2.0,1.0,4.5
"County_id13","State_id18",9.25,8.583333333333334,2.9166666666666665,1.0,4.277777777666667
"County_id13","State_id19",11.801980198019802,10.722772277227723,11.277227722772277,1.0,7.846534653613861
